datetime,Hour,Temp,Precipitation,wind_obs,RH,Dew,Temp_K
04/06/2019 22:00,22,3,0,0,68,-3.4,276.15
04/06/2019 23:00,23,2.6,0,0,71,-3.2,275.75
04/07/2019 0:00,0,2.1,0,1.2,66,-4.7,275.25
04/07/2019 1:00,1,1.6,0,1.4,70,-4.4,274.75
04/07/2019 2:00,2,1.1,0,1.1,69,-5.1,274.25
04/07/2019 3:00,3,1.3,0,0.8,65,-5.7,274.45
04/07/2019 4:00,4,-0.3,0,1.8,83,-3.7,272.85
04/07/2019 5:00,5,-0.5,0,1,89,-2.7,272.65
04/07/2019 6:00,6,-0.5,0,1.4,85,-3.5,272.65
04/07/2019 7:00,7,-0.7,0,0.2,83,-4.1,272.45
04/07/2019 8:00,8,-0.2,0,0.2,81,-4,272.95
04/07/2019 9:00,9,1.8,0,0.7,70,-4.2,274.95
04/07/2019 10:00,10,3.3,0,0.6,70,-2.7,276.45
04/07/2019 11:00,11,3.7,0,1.7,57,-4.9,276.85
04/07/2019 12:00,12,4.6,0,1.1,47,-6,277.75
04/07/2019 13:00,13,6.3,0,1.7,44,-4.9,279.45
04/07/2019 14:00,14,6.7,0,2.5,47,-3.9,279.85
04/07/2019 15:00,15,6.3,0,2.5,55,-2.7,279.45
04/07/2019 16:00,16,6.3,0,2.9,58,-2.1,279.45
04/07/2019 17:00,17,6.3,0,2.3,60,-1.7,279.45
04/07/2019 18:00,18,6.1,0,1.6,60,-1.9,279.25
04/07/2019 19:00,19,5.3,0,2.1,73,-0.1,278.45
04/07/2019 20:00,20,3.9,0,2.6,86,1.1,277.05
04/07/2019 21:00,21,3.1,0,2,90,1.1,276.25
04/07/2019 22:00,22,2.1,0,1.9,98,1.7,275.25
04/07/2019 23:00,23,2.2,0,2.3,88,-0.2,275.35
04/08/2019 0:00,0,2.2,0,0,81,-1.6,275.35
04/08/2019 1:00,1,1.6,0,0,83,-1.8,274.75
04/08/2019 2:00,2,1.5,0,0.3,86,-1.3,274.65
04/08/2019 3:00,3,1.2,0,0.1,90,-0.8,274.35
04/08/2019 4:00,4,1.1,0,0.8,93,-0.3,274.25
04/08/2019 5:00,5,0.8,0,2.1,93,-0.6,273.95
04/08/2019 6:00,6,0.9,0,0.3,100,0.9,274.05
04/08/2019 7:00,7,1.1,0,0.3,100,1.1,274.25
04/08/2019 8:00,8,1.3,0,1.3,100,1.3,274.45
04/08/2019 9:00,9,2.2,0,2.7,100,2.2,275.35
04/08/2019 10:00,10,3.4,0,1.2,84,0.2,276.55
04/08/2019 11:00,11,5.1,0,1.7,59,-3.1,278.25
04/08/2019 12:00,12,6.3,0,1.6,59,-1.9,279.45
04/08/2019 13:00,13,7.4,0,2,53,-2,280.55
04/08/2019 14:00,14,7.4,0,5.2,56,-1.4,280.55
04/08/2019 15:00,15,6.3,0,3,67,-0.3,279.45
04/08/2019 16:00,16,4.4,1,6.1,83,1,277.55
04/08/2019 17:00,17,2.6,1,5.4,100,2.6,275.75
04/08/2019 18:00,18,2.5,0,3,100,2.5,275.65
04/08/2019 19:00,19,3,0,2.5,97,2.4,276.15
04/08/2019 20:00,20,2.4,0,3,95,1.4,275.55
04/08/2019 21:00,21,1.2,0,3.3,100,1.2,274.35
04/08/2019 22:00,22,0.3,0,1,100,0.3,273.45
04/08/2019 23:00,23,0.7,0,0.7,100,0.7,273.85
04/09/2019 0:00,0,0.8,0,0.1,100,0.8,273.95
04/09/2019 1:00,1,0.8,0,0.1,100,0.8,273.95
04/09/2019 2:00,2,1.2,0,0.6,100,1.2,274.35
04/09/2019 3:00,3,0.5,0,0,100,0.5,273.65
04/09/2019 4:00,4,0.4,0,0.8,100,0.4,273.55
04/09/2019 5:00,5,0.2,0,1.7,100,0.2,273.35
04/09/2019 6:00,6,0.2,0,2,100,0.2,273.35
04/09/2019 7:00,7,0,0,0.1,100,0,273.15
04/09/2019 8:00,8,0.2,0,0.5,100,0.2,273.35
04/09/2019 9:00,9,2.5,1,1.1,93,1.1,275.65
04/09/2019 10:00,10,3.6,0,1.4,86,0.8,276.75
04/09/2019 11:00,11,5,0,1.9,63,-2.4,278.15
04/09/2019 12:00,12,6.5,0,1.3,51,-3.3,279.65
04/09/2019 13:00,13,7.4,0,0.9,46,-3.4,280.55
04/09/2019 14:00,14,8.5,0,1.5,39,-3.7,281.65
04/09/2019 15:00,15,9.1,0,1.8,37,-3.5,282.25
04/09/2019 16:00,16,9.5,0,1.2,37,-3.1,282.65
04/09/2019 17:00,17,8.4,0,5.5,54,-0.8,281.55
04/09/2019 18:00,18,7.1,0,4.3,69,0.9,280.25
04/09/2019 19:00,19,6.4,0,5.7,65,-0.6,279.55
04/09/2019 20:00,20,5.3,0,4.7,73,-0.1,278.45
04/09/2019 21:00,21,4.8,0,4,74,-0.4,277.95
04/09/2019 22:00,22,3.1,0,4.3,83,-0.3,276.25
04/09/2019 23:00,23,2.3,0,5.4,90,0.3,275.45
04/10/2019 0:00,0,2,0,2.7,96,1.2,275.15
04/10/2019 1:00,1,1.5,0,0,95,0.5,274.65
04/10/2019 2:00,2,1.1,0,2.8,98,0.7,274.25
04/10/2019 3:00,3,1.3,0,0.7,99,1.1,274.45
04/10/2019 4:00,4,0.5,0,0,99,0.3,273.65
04/10/2019 5:00,5,0.3,0,0,100,0.3,273.45
04/10/2019 6:00,6,0.2,0,0.5,100,0.2,273.35
04/10/2019 7:00,7,0,0,0,100,0,273.15
04/10/2019 8:00,8,1.4,0,1.2,97,0.8,274.55
04/10/2019 9:00,9,2.8,0,1.1,94,1.6,275.95
04/10/2019 10:00,10,4.7,0,2.2,72,-0.9,277.85
04/10/2019 11:00,11,6.4,0,1.8,61,-1.4,279.55
04/10/2019 12:00,12,7.2,0,1.8,55,-1.8,280.35
04/10/2019 13:00,13,6.9,0,3,52,-2.7,280.05
04/10/2019 14:00,14,8.5,0,5.4,48,-1.9,281.65
04/10/2019 15:00,15,7.7,0,6.6,63,0.3,280.85
04/10/2019 16:00,16,7.4,0,5.6,59,-0.8,280.55
04/10/2019 17:00,17,5.7,0,2.8,70,-0.3,278.85
04/10/2019 18:00,18,4.4,1,3.7,86,1.6,277.55
04/10/2019 19:00,19,1.5,1,2.6,100,1.5,274.65
04/10/2019 20:00,20,0.2,0,0,100,0.2,273.35
04/10/2019 21:00,21,0.6,0,0,100,0.6,273.75
04/10/2019 22:00,22,1.1,0,0,100,1.1,274.25
04/10/2019 23:00,23,0.9,0,0,100,0.9,274.05
04/11/2019 0:00,0,1.2,0,0,100,1.2,274.35
04/11/2019 1:00,1,1.1,0,0,100,1.1,274.25
04/11/2019 2:00,2,0,0,0,100,0,273.15
04/11/2019 3:00,3,-0.4,0,0,100,-0.4,272.75
04/11/2019 4:00,4,-0.7,0,0,100,-0.7,272.45
04/11/2019 5:00,5,-1.4,0,0,100,-1.4,271.75
04/11/2019 6:00,6,-1.2,0,0,100,-1.2,271.95
04/11/2019 7:00,7,-1.6,0,0,100,-1.6,271.55
04/11/2019 8:00,8,-2.7,0,0,100,-2.7,270.45
04/11/2019 9:00,9,-0.8,1,0.2,100,-0.8,272.35
04/11/2019 10:00,10,1.1,3,2,79,-3.1,274.25
04/11/2019 11:00,11,5.2,0,2.6,55,-3.8,278.35
04/11/2019 12:00,12,6.3,0,2.9,46,-4.5,279.45
04/11/2019 13:00,13,6.9,0,4.6,43,-4.5,280.05
04/11/2019 14:00,14,7.3,0,4.7,45,-3.7,280.45
04/11/2019 15:00,15,7.6,0,6.4,44,-3.6,280.75
04/11/2019 16:00,16,6.9,0,5.6,47,-3.7,280.05
04/11/2019 17:00,17,6.2,0,3.6,57,-2.4,279.35
04/11/2019 18:00,18,5.4,0,1.7,63,-2,278.55
04/11/2019 19:00,19,4.7,0,1.8,63,-2.7,277.85
04/11/2019 20:00,20,3.6,0,1.3,65,-3.4,276.75
04/11/2019 21:00,21,2.3,0,3.4,71,-3.5,275.45
04/11/2019 22:00,22,1.7,0,2.9,70,-4.3,274.85
04/11/2019 23:00,23,1.9,0,2.9,63,-5.5,275.05
04/12/2019 0:00,0,1.7,0,1.9,66,-5.1,274.85
04/12/2019 1:00,1,1.6,0,3,66,-5.2,274.75
04/12/2019 2:00,2,1.2,0,1.4,64,-6,274.35
04/12/2019 3:00,3,0.6,0,0.4,67,-6,273.75
04/12/2019 4:00,4,-0.3,0,0,71,-6.1,272.85
04/12/2019 5:00,5,-0.3,0,2.2,72,-5.9,272.85
04/12/2019 6:00,6,-0.3,0,2,72,-5.9,272.85
04/12/2019 7:00,7,-0.7,0,0.8,75,-5.7,272.45
04/12/2019 8:00,8,0.3,0,0.1,70,-5.7,273.45
04/12/2019 9:00,9,2,0,1.7,59,-6.2,275.15
04/12/2019 10:00,10,3.7,0,0.4,50,-6.3,276.85
04/12/2019 11:00,11,5.1,0,1,48,-5.3,278.25
04/12/2019 12:00,12,6,0,1.9,45,-5,279.15
04/12/2019 13:00,13,7.1,0,1.8,47,-3.5,280.25
04/12/2019 14:00,14,7.1,0,2.9,53,-2.3,280.25
04/12/2019 15:00,15,7.4,0,4.8,55,-1.6,280.55
04/12/2019 16:00,16,7.7,0,5.8,54,-1.5,280.85
04/12/2019 17:00,17,6.4,0,6.2,57,-2.2,279.55
04/12/2019 18:00,18,6.3,0,6.1,54,-2.9,279.45
04/12/2019 19:00,19,4.4,0,3,62,-3.2,277.55
04/12/2019 20:00,20,3.3,0,3.7,70,-2.7,276.45
04/12/2019 21:00,21,2.7,0,3.7,72,-2.9,275.85
04/12/2019 22:00,22,2.1,0,2.7,77,-2.5,275.25
04/12/2019 23:00,23,1.5,0,2.6,83,-1.9,274.65
04/13/2019 0:00,0,1.5,0,1.3,77,-3.1,274.65
04/13/2019 1:00,1,1.8,0,1.2,76,-3,274.95
04/13/2019 2:00,2,1.8,0,3.2,74,-3.4,274.95
04/13/2019 3:00,3,1.4,0,2.5,79,-2.8,274.55
04/13/2019 4:00,4,0.9,0,2.9,84,-2.3,274.05
04/13/2019 5:00,5,0.1,0,2.5,93,-1.3,273.25
04/13/2019 6:00,6,-0.1,0,2.4,98,-0.5,273.05
04/13/2019 7:00,7,0.4,0,1.2,96,-0.4,273.55
04/13/2019 8:00,8,0.2,0,0,97,-0.4,273.35
04/13/2019 9:00,9,1.7,0,0.2,85,-1.3,274.85
04/13/2019 10:00,10,3.2,0,0.3,71,-2.6,276.35
04/13/2019 11:00,11,4.8,0,1.6,61,-3,277.95
04/13/2019 12:00,12,6.4,0,0.8,54,-2.8,279.55
04/13/2019 13:00,13,7.4,0,1.6,49,-2.8,280.55
04/13/2019 14:00,14,7.9,0,0.7,48,-2.5,281.05
04/13/2019 15:00,15,8.4,0,1.2,47,-2.2,281.55
04/13/2019 16:00,16,6.1,0,0.4,64,-1.1,279.25
04/13/2019 17:00,17,4.8,0,6.5,71,-1,277.95
04/13/2019 18:00,18,4,0,5.2,80,0,277.15
04/13/2019 19:00,19,3.3,0,2.5,83,-0.1,276.45
04/13/2019 20:00,20,2.5,0,3.1,92,0.9,275.65
04/13/2019 21:00,21,2.7,0,1.1,88,0.3,275.85
04/13/2019 22:00,22,2.6,0,2,86,-0.2,275.75
04/13/2019 23:00,23,2.1,0,0.1,91,0.3,275.25
04/14/2019 0:00,0,2,0,0,86,-0.8,275.15
04/14/2019 1:00,1,2,0,1.2,85,-1,275.15
04/14/2019 2:00,2,1.6,0,0.5,84,-1.6,274.75
04/14/2019 3:00,3,1.4,0,1.6,85,-1.6,274.55
04/14/2019 4:00,4,0.8,0,1.5,94,-0.4,273.95
04/14/2019 5:00,5,0.9,0,1.1,97,0.3,274.05
04/14/2019 6:00,6,-0.2,0,0,100,-0.2,272.95
04/14/2019 7:00,7,0.1,0,0,98,-0.3,273.25
04/14/2019 8:00,8,0.5,0,1.3,96,-0.3,273.65
04/14/2019 9:00,9,2.3,0,0.6,83,-1.1,275.45
04/14/2019 10:00,10,4.3,0,1.1,72,-1.3,277.45
04/14/2019 11:00,11,5.8,0,1,65,-1.2,278.95
04/14/2019 12:00,12,6.8,0,1.9,59,-1.4,279.95
04/14/2019 13:00,13,7.5,0,3.6,57,-1.1,280.65
04/14/2019 14:00,14,8.5,0,4.1,52,-1.1,281.65
04/14/2019 15:00,15,8.4,0,2.3,53,-1,281.55
04/14/2019 16:00,16,5.2,1,10,77,0.6,278.35
04/14/2019 17:00,17,3.9,0,6.8,97,3.3,277.05
04/14/2019 18:00,18,3.6,0,3.2,93,2.2,276.75
04/14/2019 19:00,19,3.5,0,4.1,87,0.9,276.65
04/14/2019 20:00,20,3.6,0,1.7,87,1,276.75
04/14/2019 21:00,21,3.7,0,1.7,84,0.5,276.85
04/14/2019 22:00,22,3.3,0,1.6,81,-0.5,276.45
04/14/2019 23:00,23,3.3,0,0.6,82,-0.3,276.45
04/15/2019 0:00,0,3.6,0,1.8,87,1,276.75
04/15/2019 1:00,1,2.8,0,2,97,2.2,275.95
04/15/2019 2:00,2,2.3,0,3.1,100,2.3,275.45
04/15/2019 3:00,3,2.2,0,1.7,100,2.2,275.35
04/15/2019 4:00,4,1.2,0,1.3,100,1.2,274.35
04/15/2019 5:00,5,1,0,1.1,100,1,274.15
04/15/2019 6:00,6,1.2,0,1,100,1.2,274.35
04/15/2019 7:00,7,0.7,0,0.7,100,0.7,273.85
04/15/2019 8:00,8,2,0,0,94,0.8,275.15
04/15/2019 9:00,9,3.4,0,0.8,89,1.2,276.55
04/15/2019 10:00,10,4.6,0,3.5,77,0,277.75
04/15/2019 11:00,11,5.8,0,4.4,67,-0.8,278.95
04/15/2019 12:00,12,6.6,0,2.6,62,-1,279.75
04/15/2019 13:00,13,7.5,0,2.7,56,-1.3,280.65
04/15/2019 14:00,14,8.4,0,2.2,52,-1.2,281.55
04/15/2019 15:00,15,8.5,0,7.3,52,-1.1,281.65
04/15/2019 16:00,16,5.3,0,4.7,80,1.3,278.45
04/15/2019 17:00,17,4.2,0,3.9,82,0.6,277.35
04/15/2019 18:00,18,1.6,1,3.8,99,1.4,274.75
04/15/2019 19:00,19,1.5,0,1.3,100,1.5,274.65
04/15/2019 20:00,20,2.4,0,3.2,98,2,275.55
04/15/2019 21:00,21,2,0,0.9,100,2,275.15
04/15/2019 22:00,22,1.5,0,0.6,100,1.5,274.65
04/15/2019 23:00,23,2,0,0,100,2,275.15
04/16/2019 0:00,0,1.9,0,1.4,100,1.9,275.05
04/16/2019 1:00,1,2,0,2,99,1.8,275.15
04/16/2019 2:00,2,1,0,1.7,100,1,274.15
04/16/2019 3:00,3,1,0,0.9,100,1,274.15
04/16/2019 4:00,4,0.9,0,0.8,100,0.9,274.05
04/16/2019 5:00,5,0.7,0,4.3,100,0.7,273.85
04/16/2019 6:00,6,0.3,0,1,99,0.1,273.45
04/16/2019 7:00,7,0.7,0,1.5,98,0.3,273.85
04/16/2019 8:00,8,0.8,0,0.9,100,0.8,273.95
04/16/2019 9:00,9,2,0,3.7,97,1.4,275.15
04/16/2019 10:00,10,3,0,5.6,91,1.2,276.15
04/16/2019 11:00,11,4,0,4.7,81,0.2,277.15
04/16/2019 12:00,12,3.8,0,1.9,90,1.8,276.95
04/16/2019 13:00,13,5,0,6.3,72,-0.6,278.15
04/16/2019 14:00,14,5.4,0,4.6,68,-1,278.55
04/16/2019 15:00,15,6.4,0,3.4,65,-0.6,279.55
04/16/2019 16:00,16,6.4,0,3.6,62,-1.2,279.55
04/16/2019 17:00,17,6.4,0,4.1,60,-1.6,279.55
04/16/2019 18:00,18,6,0,3.8,61,-1.8,279.15
04/16/2019 19:00,19,4.8,0,3.3,69,-1.4,277.95
04/16/2019 20:00,20,4.7,0,1.4,73,-0.7,277.85
04/16/2019 21:00,21,2.8,0,3,99,2.6,275.95
04/16/2019 22:00,22,2.7,0,3,100,2.7,275.85
04/16/2019 23:00,23,3,0,2.2,98,2.6,276.15
04/17/2019 0:00,0,2.6,0,0.3,100,2.6,275.75
04/17/2019 1:00,1,2.1,0,3.4,100,2.1,275.25
04/17/2019 2:00,2,1.2,0,2.3,100,1.2,274.35
04/17/2019 3:00,3,0.6,0,2.6,100,0.6,273.75
04/17/2019 4:00,4,0.5,0,2.2,100,0.5,273.65
04/17/2019 5:00,5,0.5,0,1.8,100,0.5,273.65
04/17/2019 6:00,6,0.4,0,2.7,100,0.4,273.55
04/17/2019 7:00,7,0.1,0,1.9,100,0.1,273.25
04/17/2019 8:00,8,0.2,0,1.8,100,0.2,273.35
04/17/2019 9:00,9,0.8,1,1.4,100,0.8,273.95
04/17/2019 10:00,10,0.9,0,1.3,100,0.9,274.05
04/17/2019 11:00,11,3.3,0,1.7,92,1.7,276.45
04/17/2019 12:00,12,4.7,0,2.7,78,0.3,277.85
04/17/2019 13:00,13,6.2,0,1.7,70,0.2,279.35
04/17/2019 14:00,14,6,0,4.1,71,0.2,279.15
04/17/2019 15:00,15,5.4,0,3.5,73,0,278.55
04/17/2019 16:00,16,3.9,0,4.5,97,3.3,277.05
04/17/2019 17:00,17,2.4,1,4.5,100,2.4,275.55
04/17/2019 18:00,18,3.1,0,1.9,97,2.5,276.25
04/17/2019 19:00,19,3.3,0,0,89,1.1,276.45
04/17/2019 20:00,20,3.3,0,0.4,95,2.3,276.45
04/17/2019 21:00,21,3.7,0,0.1,86,0.9,276.85
04/17/2019 22:00,22,2.9,0,3.7,95,1.9,276.05
04/17/2019 23:00,23,2,0,2.5,100,2,275.15
04/18/2019 0:00,0,1.9,0,2.3,100,1.9,275.05
04/18/2019 1:00,1,1.6,0,1.1,100,1.6,274.75
04/18/2019 2:00,2,1,0,0.2,100,1,274.15
04/18/2019 3:00,3,0,0,0.9,100,0,273.15
04/18/2019 4:00,4,-0.3,0,3.5,100,-0.3,272.85
04/18/2019 5:00,5,-0.6,0,2.5,100,-0.6,272.55
04/18/2019 6:00,6,-0.6,0,0.2,100,-0.6,272.55
04/18/2019 7:00,7,-0.8,0,0.5,100,-0.8,272.35
04/18/2019 8:00,8,-0.7,0,0.6,100,-0.7,272.45
04/18/2019 9:00,9,-0.2,0,1.9,100,-0.2,272.95
04/18/2019 10:00,10,1.9,0,2.4,98,1.5,275.05
04/18/2019 11:00,11,4.2,0,2.1,78,-0.2,277.35
04/18/2019 12:00,12,5.2,0,3.3,69,-1,278.35
04/18/2019 13:00,13,6.2,0,5.8,69,0,279.35
04/18/2019 14:00,14,6.7,0,5.5,72,1.1,279.85
04/18/2019 15:00,15,7.3,0,3.5,68,0.9,280.45
04/18/2019 16:00,16,6.4,0,7.9,78,2,279.55
04/18/2019 17:00,17,4.8,0,4.9,91,3,277.95
04/18/2019 18:00,18,6.2,0,4,74,1,279.35
04/18/2019 19:00,19,3.8,3,2.5,94,2.6,276.95
04/18/2019 20:00,20,3.5,0,3.6,96,2.7,276.65
04/18/2019 21:00,21,1.7,1,4.4,100,1.7,274.85
04/18/2019 22:00,22,1.8,0,1.3,100,1.8,274.95
04/18/2019 23:00,23,2.2,0,0.8,100,2.2,275.35
04/19/2019 0:00,0,2.1,0,0.8,100,2.1,275.25
04/19/2019 1:00,1,2.4,0,0.6,100,2.4,275.55
04/19/2019 2:00,2,1.4,0,1.7,100,1.4,274.55
04/19/2019 3:00,3,1,0,1.7,100,1,274.15
04/19/2019 4:00,4,1.1,0,2,100,1.1,274.25
04/19/2019 5:00,5,0.5,0,0.6,100,0.5,273.65
04/19/2019 6:00,6,1.1,0,1,100,1.1,274.25
04/19/2019 7:00,7,0.9,0,0,100,0.9,274.05
04/19/2019 8:00,8,1.3,0,1.6,100,1.3,274.45
04/19/2019 9:00,9,2.8,0,2,96,2,275.95
04/19/2019 10:00,10,4.3,0,2.8,81,0.5,277.45
04/19/2019 11:00,11,5.6,0,1.5,70,-0.4,278.75
04/19/2019 12:00,12,6.4,0,1.7,63,-1,279.55
04/19/2019 13:00,13,7.1,0,1.1,57,-1.5,280.25
04/19/2019 14:00,14,6.9,0,1.8,58,-1.5,280.05
04/19/2019 15:00,15,5.4,0,5.6,76,0.6,278.55
04/19/2019 16:00,16,2.4,1,5.4,99,2.2,275.55
04/19/2019 17:00,17,0.9,1,4.5,100,0.9,274.05
04/19/2019 18:00,18,1.6,1,1.8,100,1.6,274.75
04/19/2019 19:00,19,1.5,1,1.5,100,1.5,274.65
04/19/2019 20:00,20,1.4,0,1.7,100,1.4,274.55
04/19/2019 21:00,21,1.5,0,0.4,100,1.5,274.65
04/19/2019 22:00,22,1.6,0,0.5,100,1.6,274.75
04/19/2019 23:00,23,1.6,0,0,100,1.6,274.75
04/20/2019 0:00,0,1.2,0,2.6,100,1.2,274.35
04/20/2019 1:00,1,0.9,0,1.8,100,0.9,274.05
04/20/2019 2:00,2,0.4,0,0.4,100,0.4,273.55
04/20/2019 3:00,3,0.6,0,0,100,0.6,273.75
04/20/2019 4:00,4,0.9,0,1.4,100,0.9,274.05
04/20/2019 5:00,5,0.7,0,1.1,100,0.7,273.85
04/20/2019 6:00,6,1.4,0,4.2,99,1.2,274.55
04/20/2019 7:00,7,1.1,0,3.5,99,0.9,274.25
04/20/2019 8:00,8,1.7,0,1.1,90,-0.3,274.85
04/20/2019 9:00,9,2.9,0,6.3,79,-1.3,276.05
04/20/2019 10:00,10,4.3,0,2.4,72,-1.3,277.45
04/20/2019 11:00,11,5.7,0,2.9,65,-1.3,278.85
04/20/2019 12:00,12,6.1,0,2.7,61,-1.7,279.25
04/20/2019 13:00,13,6.2,0,1.9,60,-1.8,279.35
04/20/2019 14:00,14,6.7,0,2.9,60,-1.3,279.85
04/20/2019 15:00,15,7.8,0,3.9,59,-0.4,280.95
04/20/2019 16:00,16,7.7,0,5.6,64,0.5,280.85
04/20/2019 17:00,17,5,0,6.3,90,3,278.15
04/20/2019 18:00,18,4.4,0,5.6,89,2.2,277.55
04/20/2019 19:00,19,4,0,4.2,93,2.6,277.15
04/20/2019 20:00,20,3.8,0,3.6,97,3.2,276.95
04/20/2019 21:00,21,3.1,0,2.7,98,2.7,276.25
04/20/2019 22:00,22,2.5,0,1.5,100,2.5,275.65
04/20/2019 23:00,23,2.7,0,1.1,100,2.7,275.85
04/21/2019 0:00,0,2.4,0,0,100,2.4,275.55
04/21/2019 1:00,1,2,0,0.2,100,2,275.15
04/21/2019 2:00,2,2.3,0,2.5,100,2.3,275.45
04/21/2019 3:00,3,1.6,0,1.2,100,1.6,274.75
04/21/2019 4:00,4,0.3,0,2.8,100,0.3,273.45
04/21/2019 5:00,5,-0.6,0,1.1,100,-0.6,272.55
04/21/2019 6:00,6,-0.5,0,1.9,100,-0.5,272.65
04/21/2019 7:00,7,-0.6,0,0,100,-0.6,272.55
04/21/2019 8:00,8,-0.1,0,0,100,-0.1,273.05
04/21/2019 9:00,9,2.5,3,0.5,90,0.5,275.65
04/21/2019 10:00,10,4,1,1.2,89,1.8,277.15
04/21/2019 11:00,11,6,0,1.7,64,-1.2,279.15
04/21/2019 12:00,12,7.4,0,2.8,53,-2,280.55
04/21/2019 13:00,13,7.2,0,4.1,54,-2,280.35
04/21/2019 14:00,14,7.1,0,5.7,60,-0.9,280.25
04/21/2019 15:00,15,6.8,0,8.1,68,0.4,279.95
04/21/2019 16:00,16,5.7,0,7.1,72,0.1,278.85
08/03/2019 20:00,20,2.3,0,2.5,25,-12.7,275.45
08/03/2019 21:00,21,0.2,0,3,30,-13.8,273.35
08/03/2019 22:00,22,-1.4,0,1.5,48,-11.8,271.75
08/03/2019 23:00,23,-1.5,0,0.3,49,-11.7,271.65
08/04/2019 0:00,0,-3.4,0,1.1,52,-13,269.75
08/04/2019 1:00,1,-5.5,0,0,66,-12.3,267.65
08/04/2019 2:00,2,-4,0,0,62,-11.6,269.15
08/04/2019 3:00,3,-4.9,0,0.2,64,-12.1,268.25
08/04/2019 4:00,4,-6.2,0,1.2,69,-12.4,266.95
08/04/2019 5:00,5,-7.2,0,0.3,73,-12.6,265.95
08/04/2019 6:00,6,-7.2,0,2.2,80,-11.2,265.95
08/04/2019 7:00,7,-7.1,0,2.3,62,-14.7,266.05
08/04/2019 8:00,8,-5.1,0,0.4,49,-15.3,268.05
08/04/2019 9:00,9,-0.2,0,1.1,55,-9.2,272.95
08/04/2019 10:00,10,2.7,0,0.7,35,-10.3,275.85
08/04/2019 11:00,11,5.5,0,2,17,-11.1,278.65
08/04/2019 12:00,12,7.3,0,7.1,11,-10.5,280.45
08/04/2019 13:00,13,8.8,0,7.7,8,-9.6,281.95
08/04/2019 14:00,14,9.1,0,5.8,9,-9.1,282.25
08/04/2019 15:00,15,9.3,0,3.9,10,-8.7,282.45
08/04/2019 16:00,16,8.8,0,4.8,19,-7.4,281.95
08/04/2019 17:00,17,8,0,5,22,-7.6,281.15
08/04/2019 18:00,18,6.9,0,5,19,-9.3,280.05
08/04/2019 19:00,19,4,0,4.7,32,-9.6,277.15
08/04/2019 20:00,20,1.4,0,0.6,29,-12.8,274.55
08/04/2019 21:00,21,0.6,0,1.3,27,-14,273.75
08/04/2019 22:00,22,-1.2,0,0.7,25,-16.2,271.95
08/04/2019 23:00,23,-1.7,0,0,23,-17.1,271.45
08/05/2019 0:00,0,-3.9,0,2.6,43,-15.3,269.25
08/05/2019 1:00,1,-5.2,0,2.7,55,-14.2,267.95
08/05/2019 2:00,2,-4.3,0,0,47,-14.9,268.85
08/05/2019 3:00,3,-6.3,0,1.7,61,-14.1,266.85
08/05/2019 4:00,4,-6,0,2.7,65,-13,267.15
08/05/2019 5:00,5,-5.9,0,2.1,54,-15.1,267.25
08/05/2019 6:00,6,-7,0,0.9,58,-15.4,266.15
08/05/2019 7:00,7,-6,0,0,64,-13.2,267.15
08/05/2019 8:00,8,-4.5,0,0,64,-11.7,268.65
08/05/2019 9:00,9,0,0,0.5,39,-12.2,273.15
08/05/2019 10:00,10,2.1,0,0.8,40,-9.9,275.25
08/05/2019 11:00,11,4.8,0,4.2,16,-12,277.95
08/05/2019 12:00,12,6.9,0,7.4,9,-11.3,280.05
08/05/2019 13:00,13,7.9,0,5.7,7,-10.7,281.05
08/05/2019 14:00,14,8.6,0,5.6,7,-10,281.75
08/05/2019 15:00,15,8.7,0,6.6,9,-9.5,281.85
08/05/2019 16:00,16,8.6,0,5.7,10,-9.4,281.75
08/05/2019 17:00,17,8.2,0,4.3,12,-9.4,281.35
08/05/2019 18:00,18,7.3,0,3,15,-9.7,280.45
08/05/2019 19:00,19,5.2,0,4.5,25,-9.8,278.35
08/05/2019 20:00,20,1.9,0,0.4,30,-12.1,275.05
08/05/2019 21:00,21,0.3,0,0.7,26,-14.5,273.45
08/05/2019 22:00,22,-0.2,0,0,27,-14.8,272.95
08/05/2019 23:00,23,-1.8,0,0,32,-15.4,271.35
08/06/2019 0:00,0,-3.2,0,1,46,-14,269.95
08/06/2019 1:00,1,-4.2,0,2.4,53,-13.6,268.95
08/06/2019 2:00,2,-4.9,0,1.5,50,-14.9,268.25
08/06/2019 3:00,3,-6,0,2.3,52,-15.6,267.15
08/06/2019 4:00,4,-4.9,0,0.7,50,-14.9,268.25
08/06/2019 5:00,5,-6.5,0,2.2,64,-13.7,266.65
08/06/2019 6:00,6,-6.5,0,0,62,-14.1,266.65
08/06/2019 7:00,7,-6.9,0,0,58,-15.3,266.25
08/06/2019 8:00,8,-4.4,0,0.4,48,-14.8,268.75
08/06/2019 9:00,9,-0.7,0,0.4,46,-11.5,272.45
08/06/2019 10:00,10,2.6,0,0.6,34,-10.6,275.75
08/06/2019 11:00,11,4.9,0,1,19,-11.3,278.05
08/06/2019 12:00,12,6,0,3.1,13,-11.4,279.15
08/06/2019 13:00,13,7.4,0,4.8,10,-10.6,280.55
08/06/2019 14:00,14,7.9,0,2.4,12,-9.7,281.05
08/06/2019 15:00,15,8.2,0,4.2,11,-9.6,281.35
08/06/2019 16:00,16,8.2,0,4.2,11,-9.6,281.35
