,0,1,2,3,4,5,6,7,8
10594,12.2921,12.1968,12.5266,12.6794,12.7217,12.8924,11.4994,11.3529,11.7625
10595,12.1653,12.1069,12.3983,12.9672,12.9036,13.215,11.6003,11.4352,11.8719
10596,12.0119,11.9729,12.2299,13.0187,13.0278,13.3018,11.7852,11.6997,12.0969
10597,11.9148,11.952,12.1075,13.0345,13.1923,13.2655,11.9076,11.9873,12.1843
10598,11.9491,12.0596,12.1863,12.9306,13.1176,13.2017,11.8527,11.9548,12.1566
10599,11.8213,11.873,12.0167,12.9808,13.0747,13.2268,11.9428,11.9559,12.2162
10600,11.7049,11.7098,11.8655,13.2964,13.3104,13.5005,11.9634,11.9244,12.1992
10601,11.6343,11.5869,11.7374,13.7784,13.6425,13.7438,11.908,11.8229,12.0849
10602,11.5082,11.4443,11.5925,13.5814,13.4818,13.5845,11.836,11.7454,12.0133
10603,11.3858,11.3031,11.4989,13.3147,13.2331,13.4369,11.7932,11.6796,12.0151
10604,11.3313,11.26,11.4723,13.0802,13.0101,13.2756,12.3987,12.3729,12.6329
10605,11.5296,11.3522,11.6343,13.0084,12.8658,13.1841,12.7703,12.5625,12.9032
10606,11.3577,11.201,11.4642,12.8047,12.6265,12.9733,12.636,12.4014,12.8427
10607,11.2622,11.1311,11.4075,12.6631,12.4988,12.8721,12.7174,12.5843,13.017
10608,11.3302,11.3047,11.5189,12.5194,12.3981,12.738,12.7019,12.6913,13.0221
10609,11.2716,11.2741,11.5068,12.4077,12.3332,12.6612,12.7093,12.8135,13.1416
10610,11.4674,11.5062,11.7586,12.3631,12.3134,12.642,12.4557,12.5024,12.8472
10611,11.5474,11.5823,11.8358,12.3331,12.2974,12.6151,12.338,12.3962,12.7292
10612,11.8167,11.8286,12.1238,12.6384,12.6072,12.9914,12.2472,12.3036,12.6523
10613,12.3691,12.4193,12.5544,12.6021,12.5823,12.8768,12.0989,12.1528,12.4666
10614,12.8458,12.8745,12.9932,12.3883,12.3592,12.6511,12.0059,12.0509,12.3456
10615,13.1124,13.0864,13.2825,12.2571,12.2067,12.5229,11.9139,11.9367,12.2495
10616,13.2297,13.2073,13.4021,12.1588,12.1054,12.4193,11.8212,11.8304,12.145
10617,13.3151,13.2661,13.4205,12.0197,11.9538,12.2482,11.878,11.8698,12.1605
10618,13.0799,13.004,13.1641,11.8974,11.7957,12.0766,12.0674,12.0018,12.291
10619,12.9107,12.8288,13.0674,11.8995,11.8059,12.1405,12.1252,12.0962,12.4558
10620,12.7099,12.6303,12.8854,11.96,11.8516,12.2093,12.0445,12.01,12.3746
10621,12.577,12.4636,12.768,12.2766,12.0513,12.5041,12.0737,11.9862,12.3931
10622,12.5912,12.4194,12.7606,12.6135,12.2831,12.8059,12.2219,12.0593,12.4998
10623,12.5619,12.3636,12.7058,12.4414,12.1169,12.6022,12.3348,12.1387,12.5859
10624,12.4972,12.2721,12.6228,12.3576,12.0438,12.5053,12.2903,12.0717,12.5214
10625,12.4727,12.2519,12.5566,12.2585,11.9732,12.3779,12.6761,12.4744,12.8421
10626,12.8148,12.733,13.1092,12.1253,11.8926,12.2961,13.0146,12.9736,13.4263
10627,12.6791,12.5809,12.9828,12.1007,11.8855,12.3264,12.8143,12.7526,13.2349
10628,12.6511,12.5015,12.9375,12.0741,11.8485,12.3163,12.9336,12.7883,13.3764
10629,12.8695,12.7284,13.0545,12.0229,11.8062,12.2226,13.2099,13.0704,13.5522
10630,12.7824,12.6719,13.0011,11.8941,11.7055,12.1121,13.2071,13.1343,13.575
10631,12.9167,12.958,13.2699,11.737,11.6135,12.0064,13.0563,13.072,13.4963
10632,12.7603,12.7432,13.0453,11.6186,11.5197,11.8919,12.9889,12.9865,13.3893
10633,12.7803,12.7925,12.9813,11.7079,11.6534,11.9043,12.9005,12.9169,13.2435
10634,12.7203,12.6947,12.8776,11.7332,11.6352,11.8902,12.8326,12.8246,13.1372
10635,12.7329,12.6619,12.8694,11.9163,11.7506,12.0529,12.8236,12.7954,13.115
10636,12.9177,12.8094,13.1107,12.166,11.969,12.392,13.0796,13.008,13.4208
10637,12.8939,12.6987,13.0058,12.4004,12.0485,12.4837,13.659,13.2993,13.7174
10638,12.7809,12.5157,12.8344,12.4203,11.9968,12.4259,13.4785,13.0915,13.5086
10639,12.6021,12.4078,12.6889,12.2816,11.9947,12.3519,13.1232,12.9074,13.2694
10640,12.4569,12.3514,12.6001,12.1697,11.9627,12.2962,12.8892,12.7849,13.108
10641,12.4064,12.3122,12.68,12.1499,11.9307,12.4037,12.7688,12.679,13.0782
10642,12.2855,12.1803,12.5934,12.0446,11.8266,12.3311,12.6446,12.5397,13.0014
10643,12.5922,12.6439,12.9803,11.9743,11.8254,12.2844,12.6061,12.5779,13.0112
10644,12.9485,13.0419,13.2695,11.9476,11.8382,12.2477,12.478,12.4673,12.8663
10645,13.2156,13.3972,13.6036,11.9659,11.9282,12.2963,12.3712,12.4126,12.7745
10646,13.4295,13.5977,13.8656,11.8421,11.7946,12.1718,12.2131,12.2655,12.6182
10647,13.2805,13.4304,13.7029,11.7981,11.7575,12.1328,12.1018,12.1611,12.5122
10648,13.2389,13.3933,13.6104,11.702,11.6769,12.0167,12.0782,12.1655,12.4654
10649,13.1448,13.2408,13.4639,11.6443,11.6046,11.9148,12.0324,12.1008,12.3877
10650,13.3509,13.2355,13.7035,11.5867,11.4924,11.8573,12.0392,12.0249,12.3971
10651,13.3806,13.4937,13.8572,11.5654,11.5244,11.8906,12.332,12.5543,12.8488
10652,13.485,13.695,13.9598,11.6269,11.6451,11.9581,12.1893,12.4029,12.6755
10653,13.7367,13.8952,14.1658,11.67,11.6666,11.9978,12.4923,12.6563,12.9462
10654,13.5717,13.7173,13.988,11.5906,11.5922,11.9157,12.3642,12.507,12.7862
10655,13.4666,13.5717,13.849,11.5524,11.5355,11.857,12.2298,12.341,12.6262
10656,13.4051,13.4781,13.7333,11.578,11.5335,11.8316,12.2326,12.2939,12.5643
10657,13.2656,13.2595,13.5383,11.578,11.4533,11.7775,12.1604,12.1606,12.4418
10658,13.2296,13.0994,13.3954,11.5436,11.3796,11.7018,12.201,12.1003,12.3932
10659,13.2116,13.1185,13.38,11.4626,11.3144,11.6107,12.1296,12.0675,12.333
10660,13.1391,12.9916,13.2705,11.4324,11.2453,11.5414,12.1083,11.9984,12.2748
10661,13.2029,13.0153,13.368,11.4933,11.2571,11.616,12.1521,11.9982,12.3324
10662,13.09,12.9212,13.2708,11.4668,11.241,11.6309,12.3304,12.1935,12.5535
10663,12.9548,12.7706,13.1479,11.5151,11.2632,11.7192,12.5561,12.3467,12.8052
10664,12.8031,12.6196,13.0171,11.5227,11.2941,11.7485,12.3615,12.1786,12.5885
10665,12.6883,12.5114,12.9106,11.5173,11.3062,11.7626,12.1909,12.0339,12.4204
10666,12.943,12.833,13.2243,11.8956,11.7568,12.1889,12.035,11.8983,12.2835
10667,12.9853,12.8673,13.2679,11.8417,11.6793,12.1154,12.0071,11.8796,12.2981
10668,13.1859,12.9641,13.4488,12.056,11.7769,12.3045,12.2178,12.0187,12.4866
10669,13.1258,12.97,13.4039,12.2377,12.1275,12.5479,12.0982,11.9642,12.3856
10670,13.1169,12.9673,13.4198,12.4324,12.3125,12.7941,12.0145,11.8714,12.3056
10671,12.9973,12.8331,13.2547,12.4177,12.2757,12.6879,11.9814,11.8226,12.2355
10672,12.9171,12.7355,13.1926,12.3634,12.1857,12.6644,11.8792,11.7168,12.1507
10673,12.837,12.6438,13.1237,12.4203,12.2218,12.7551,11.7695,11.5993,12.0602
10674,12.8836,12.618,13.1081,12.9675,12.6003,13.2096,11.6481,11.4454,11.9076
10675,12.9069,12.6085,13.0702,13.1906,12.7726,13.3243,11.4881,11.2422,11.6938
10676,12.8849,12.5671,13.0168,13.0579,12.651,13.1684,11.3886,11.0999,11.5407
10677,12.8292,12.5404,12.99,12.8333,12.4893,13.0028,11.625,11.3488,11.7971
10678,12.7086,12.421,12.8936,12.6762,12.3431,12.8791,11.5763,11.2988,11.7919
10679,12.5964,12.3005,12.7687,12.5219,12.1989,12.7123,11.6741,11.3778,11.8345
10680,12.4839,12.1915,12.6591,12.4942,12.1695,12.7086,11.6448,11.3516,11.8212
10681,12.649,12.3165,12.8205,12.7121,12.3581,12.9174,11.791,11.4546,11.9578
10682,12.9899,12.6792,13.2316,12.644,12.3015,12.84,11.9308,11.6045,12.1412
10683,12.8672,12.6557,13.1604,12.6299,12.4417,12.9354,11.7748,11.5077,12.0242
10684,12.8301,12.5906,13.1121,12.5171,12.293,12.8145,11.8064,11.5726,12.1174
10685,13.0823,12.7155,13.3211,12.507,12.2257,12.7845,11.949,11.6374,12.2235
10686,12.9267,12.5756,13.1241,12.4022,12.1076,12.6484,12.0668,11.7026,12.268
10687,13.0773,12.6191,13.1491,12.6004,12.2298,12.7551,12.1199,11.6976,12.2411
10688,13.0662,12.6625,13.2427,12.3918,12.0402,12.5682,12.0593,11.6463,12.1975
10689,13.1325,12.9255,13.2915,12.3159,12.0571,12.4707,12.1022,11.8462,12.2391
10690,12.9577,12.7336,13.1134,12.3226,12.1502,12.4863,12.1179,11.9902,12.3053
10691,12.801,12.5365,12.9279,12.237,12.0308,12.3666,12.1336,11.95,12.2406
10692,12.8729,12.6298,12.9605,12.266,12.0674,12.368,12.2268,12.0767,12.294
10693,12.9213,12.6601,13.0129,12.523,12.2934,12.6194,12.2328,12.03,12.3128
10694,12.7209,12.4672,12.8329,12.7956,12.5156,13.0516,12.2737,12.0219,12.5123
10695,12.5465,12.2297,12.6155,12.4749,12.127,12.607,12.4759,11.9181,12.4104
10696,12.3862,11.987,12.3917,12.3193,11.8802,12.3368,12.4617,11.8937,12.3581
10697,12.2453,11.8152,12.1958,12.3271,11.8751,12.2633,12.1519,11.6463,12.0825
10698,12.1425,11.7279,12.0739,12.2134,11.7697,12.1501,11.9556,11.4878,11.8813
10699,12.3198,11.9176,12.3775,12.3139,11.8858,12.3531,11.8871,11.4264,11.8307
10700,12.2857,11.8198,12.3897,12.6389,12.091,12.7744,11.8481,11.3662,11.8633
10701,12.3509,11.7976,12.383,12.777,12.1219,12.813,11.9263,11.3674,11.9075
10702,12.3049,11.7572,12.3312,12.8046,12.1769,12.8599,11.8933,11.3431,11.8774
10703,12.3184,11.8293,12.3395,12.5938,12.0474,12.6357,11.8127,11.3031,11.7947
10704,12.263,11.8188,12.3075,12.5577,12.084,12.6338,11.6972,11.2261,11.7016
10705,12.1928,11.7952,12.2977,12.4568,12.0131,12.6069,11.5437,11.1342,11.5969
10706,12.078,11.7384,12.1882,12.5433,12.148,12.7419,11.4693,11.1367,11.5837
10707,11.9285,11.6065,12.0135,12.4963,12.0639,12.6401,11.4482,11.1145,11.5401
10708,11.7918,11.4656,11.8615,12.4192,12.0004,12.5727,11.4557,11.1187,11.5529
10709,11.763,11.4996,11.8813,12.271,11.9179,12.4489,11.4986,11.2575,11.6491
10710,11.8249,11.5785,11.9715,12.135,11.8098,12.3289,11.6869,11.4546,11.8541
10711,11.7279,11.4682,11.8663,12.007,11.6934,12.2169,11.6349,11.3862,11.8202
10712,11.6745,11.4548,11.8059,11.9486,11.6826,12.151,11.4829,11.2665,11.6415
10713,11.724,11.4996,11.7929,12.0672,11.7885,12.1883,11.4389,11.23,11.5459
10714,11.6112,11.4312,11.7104,11.9573,11.7294,12.1251,11.5745,11.4523,11.7176
10715,11.5232,11.3776,11.6414,11.8982,11.6986,12.0847,11.5576,11.485,11.716
10716,11.4616,11.3005,11.5436,11.8866,11.6526,12.0125,11.5125,11.402,11.6284
10717,11.3502,11.2138,11.436,11.9055,11.7215,12.0387,11.4395,11.3313,11.5527
10718,11.2227,11.1228,11.3363,11.8033,11.6551,11.9807,11.361,11.2885,11.5084
10719,11.1944,11.1088,11.3112,11.6991,11.5659,11.8871,11.2882,11.2158,11.4384
10720,11.107,11.038,11.2651,11.6378,11.5315,11.8616,11.432,11.3884,11.6539
10721,11.0668,11.0244,11.2262,11.7631,11.7037,11.9836,11.422,11.4061,11.6161
10722,10.9759,10.9306,11.152,11.7144,11.6453,11.9656,11.3207,11.291,11.5269
10723,10.8792,10.8363,11.0785,11.6509,11.5583,11.8913,11.2845,11.2274,11.4836
10724,10.799,10.7699,11.0452,11.5387,11.4522,11.8052,11.2699,11.2288,11.5191
10725,10.7753,10.7404,11.0471,11.5826,11.461,11.8348,11.2779,11.2084,11.5162
10726,10.672,10.6369,10.956,11.531,11.4233,11.819,11.1753,11.1062,11.4309
10727,10.5443,10.5303,10.8318,11.45,11.3986,11.7266,11.1264,11.0998,11.3751
10728,10.5022,10.5059,10.7983,11.3475,11.2914,11.6473,11.1301,11.1084,11.4095
10729,10.412,10.4043,10.68,11.3133,11.2402,11.5629,11.0269,10.9839,11.2581
10730,10.4699,10.4506,10.6625,11.3232,11.248,11.5078,10.9459,10.8748,11.1295
10731,10.501,10.4156,10.6625,11.2982,11.1658,11.4583,10.9542,10.8274,11.0888
10732,10.5459,10.5179,10.7486,11.2004,11.1123,11.3919,10.8578,10.7683,11.0197
10733,10.5786,10.5691,10.7753,11.0646,10.9947,11.261,10.8066,10.7412,10.9688
10734,10.5903,10.6275,10.8632,10.9358,10.9045,11.1695,10.7037,10.6698,10.9054
10735,10.7245,10.8307,11.0418,10.8674,10.9109,11.1344,10.5718,10.5779,10.7972
10736,10.7183,10.8054,11.0734,10.7903,10.8329,11.0862,10.4848,10.5161,10.746
10737,10.622,10.6963,10.9736,10.6987,10.7455,11.0053,10.3968,10.4335,10.6729
10738,10.6853,10.7419,10.9698,10.5764,10.6187,10.8521,10.3156,10.3512,10.5648
10739,10.7577,10.8195,11.0717,10.3963,10.4403,10.6611,10.226,10.263,10.4833
10740,10.7799,10.8235,11.0751,10.2319,10.2753,10.483,10.2098,10.237,10.4528
10741,10.6306,10.6728,10.9579,10.1061,10.1377,10.3503,10.1562,10.1797,10.4241
10742,10.4938,10.4881,10.8206,10.0761,10.0754,10.3318,10.1017,10.1014,10.3734
10743,10.4124,10.3395,10.7427,10.0276,10.0161,10.3063,10.1092,10.081,10.4116
10744,10.3684,10.2718,10.6793,10.1544,10.1048,10.4122,10.1741,10.1233,10.4482
10745,10.3091,10.2057,10.5971,10.1426,10.0895,10.3818,10.0439,10.0049,10.3077
10746,10.1741,10.086,10.4354,10.0818,10.0532,10.2955,9.9408,9.9109,10.1796
10747,10.1376,10.0961,10.3683,10.0436,10.0604,10.2562,9.884,9.8879,10.102
10748,10.1031,10.051,10.3118,10.0531,10.0603,10.2451,9.9127,9.9116,10.1028
10749,10.0673,10.0354,10.3072,10.1205,10.1499,10.3596,9.8851,9.905,10.1246
10750,10.0881,10.0489,10.3246,10.1617,10.1745,10.3926,9.8045,9.8125,10.0332
10751,10.1053,10.0656,10.3083,10.0778,10.0881,10.2779,9.7166,9.7201,9.9252
10752,10.1742,10.1612,10.427,9.9926,10.021,10.2248,9.6901,9.7136,9.9239
10753,10.1619,10.1026,10.4201,9.9775,9.9701,10.2103,9.7573,9.7382,9.9953
10754,10.214,10.1725,10.4624,9.8958,9.9045,10.1234,9.7846,9.7836,10.0097
10755,10.3029,10.247,10.5178,9.9125,9.9104,10.1167,9.6727,9.6654,9.8842
10756,10.3717,10.3223,10.5842,10.0183,10.0145,10.2216,9.7151,9.7084,9.9201
10757,10.2963,10.248,10.4853,10.0773,10.0685,10.2455,9.7843,9.7767,9.9576
10758,10.2368,10.1404,10.3757,9.9821,9.9301,10.1159,9.781,9.715,9.9012
10759,10.0957,10.0013,10.2242,9.9426,9.9087,10.0757,9.7882,9.7274,9.8935
10760,9.9673,9.8797,10.0966,9.8408,9.8056,9.9796,9.7851,9.7146,9.8845
10761,9.8952,9.8002,10.0077,9.8238,9.7741,9.94,9.8549,9.7646,9.9286
10762,9.8863,9.7742,9.9546,9.9256,9.8491,9.9767,9.8872,9.7751,9.9039
10763,9.892,9.7757,9.9172,9.8485,9.7837,9.8951,9.8749,9.7674,9.8666
10764,9.8347,9.7024,9.8406,9.8548,9.7653,9.8752,9.9744,9.8296,9.9261
10765,9.8,9.6374,9.7853,9.7868,9.6764,9.8011,9.9402,9.759,9.88
10766,9.7548,9.555,9.7237,9.7048,9.5648,9.7036,9.8546,9.6528,9.804
10767,9.7795,9.5571,9.7614,9.6368,9.473,9.6346,9.7535,9.5605,9.7402
10768,9.7362,9.4948,9.7285,9.6203,9.4182,9.6257,9.8746,9.6396,9.8827
10769,9.6835,9.4258,9.6838,9.6342,9.3984,9.6468,9.849,9.5882,9.876
10770,9.6863,9.436,9.6954,9.5362,9.3239,9.5528,9.9077,9.6778,9.9531
10771,9.7401,9.5045,9.7585,9.4576,9.249,9.4782,9.8318,9.6151,9.8776
10772,9.6848,9.4282,9.711,9.39,9.1702,9.4169,9.7713,9.5364,9.8208
10773,9.6286,9.3859,9.656,9.3361,9.1213,9.3702,9.777,9.5558,9.8248
10774,9.5795,9.3375,9.6006,9.3651,9.1509,9.3946,9.7336,9.5175,9.7692
10775,9.5004,9.272,9.5161,9.3564,9.1551,9.3741,9.6872,9.4917,9.7137
10776,9.4705,9.2734,9.5009,9.2713,9.0827,9.2985,9.6573,9.4941,9.7032
10777,9.4379,9.2671,9.497,9.1732,9.0064,9.2204,9.6694,9.5405,9.7522
10778,9.3743,9.2344,9.4536,9.0705,8.9241,9.1328,9.6232,9.531,9.7297
10779,9.281,9.1576,9.3762,8.9506,8.8362,9.0373,9.5882,9.5185,9.716
10780,9.1719,9.0666,9.2847,8.7953,8.7151,8.9068,9.6195,9.5609,9.7607
10781,9.0559,8.9923,9.2055,8.6553,8.6084,8.7941,9.5544,9.5417,9.7371
10782,9.0217,9.0007,9.2102,8.5651,8.5518,8.7351,9.5112,9.5002,9.6918
10783,9.0256,9.0275,9.2198,8.5388,8.5549,8.7261,9.517,9.5264,9.6999
10784,8.9976,9.0076,9.1881,8.4712,8.4945,8.657,9.4353,9.4476,9.6139
10785,8.9825,8.9946,9.2206,8.4253,8.4562,8.6484,9.3907,9.4095,9.6094
10786,8.9506,8.9642,9.2061,8.4079,8.4455,8.6532,9.3645,9.3882,9.6081
10787,8.9495,8.943,9.1886,8.3931,8.4135,8.6243,9.3442,9.3461,9.5788
10788,8.9548,8.9757,9.1719,8.3636,8.4023,8.5784,9.4429,9.4703,9.655
10789,8.953,8.9555,9.1608,8.3792,8.4046,8.5858,9.482,9.4877,9.6874
10790,8.9128,8.8963,9.1117,8.3517,8.359,8.5499,9.4074,9.3916,9.6058
10791,8.8692,8.8298,9.0534,8.365,8.3411,8.5447,9.353,9.3116,9.5374
10792,8.798,8.7697,8.9842,8.3284,8.3258,8.5194,9.2817,9.2526,9.4703
10793,8.7272,8.7026,8.9019,8.4161,8.4208,8.5874,9.2135,9.19,9.3895
10794,8.6667,8.6542,8.8522,8.5797,8.6066,8.7956,9.1505,9.1406,9.34
10795,8.5875,8.5776,8.7721,8.4579,8.4994,8.6736,9.067,9.0639,9.2581
10796,8.5764,8.5781,8.7648,8.369,8.4407,8.6161,9.0821,9.1023,9.3065
10797,8.6288,8.6376,8.8148,8.3597,8.422,8.5944,9.0962,9.1146,9.3074
10798,8.7182,8.7196,8.9037,8.3295,8.3725,8.5566,9.1443,9.151,9.3493
10799,8.7511,8.7797,8.9572,8.2766,8.3215,8.5138,9.189,9.2234,9.4187
10800,8.7209,8.753,8.9743,8.1653,8.2066,8.4038,9.1323,9.1661,9.4034
10801,8.8082,8.7968,9.1207,8.2035,8.2175,8.5137,9.1097,9.1102,9.405
10802,8.6721,8.6752,8.9363,8.1586,8.1718,8.4288,9.0038,9.0066,9.2637
10803,8.5643,8.5697,8.7874,8.0662,8.0936,8.3247,8.92,8.9247,9.1567
10804,8.5229,8.5356,8.7165,8.0213,8.0524,8.2658,8.9254,8.9392,9.1377
10805,8.6445,8.6077,8.7738,8.1078,8.099,8.2943,9.0437,9.0076,9.1943
10806,8.6729,8.6407,8.7792,8.1276,8.1244,8.2949,9.0401,9.0096,9.1757
10807,8.7115,8.6299,8.737,8.147,8.1051,8.2529,9.0651,8.986,9.1273
10808,8.6681,8.5864,8.6705,8.1425,8.0941,8.2153,9.22,9.1238,9.2048
10809,8.5851,8.5068,8.6139,8.2998,8.2213,8.3428,9.1756,9.0777,9.1868
10810,8.4926,8.4137,8.5343,8.4053,8.2519,8.3969,9.0259,8.9158,9.0497
10811,8.4977,8.4152,8.5297,8.3776,8.238,8.3635,8.8428,8.7715,8.9226
10812,8.6247,8.5402,8.6444,8.4527,8.3252,8.439,8.7055,8.6427,8.7899
10813,8.5959,8.5012,8.65,8.5258,8.383,8.553,8.6453,8.5721,8.7326
10814,8.599,8.5548,8.6736,8.6438,8.5825,8.7048,8.6754,8.6446,8.7754
10815,8.5974,8.5423,8.6436,8.6967,8.626,8.7258,8.6358,8.5922,8.7167
10816,8.5828,8.5103,8.6148,8.6857,8.5868,8.7025,8.7987,8.7295,8.874
10817,8.5615,8.4876,8.6142,8.7178,8.6178,8.7721,8.8357,8.7697,8.926
10818,8.4708,8.4136,8.5576,8.7645,8.7025,8.9041,8.7755,8.7383,8.9269
10819,8.4601,8.459,8.5763,8.6325,8.6336,8.813,8.8346,8.898,9.0599
10820,8.5657,8.6506,8.713,8.5315,8.6359,8.7459,8.832,8.9391,9.0605
10821,8.5548,8.6659,8.7159,8.5596,8.7188,8.7985,8.8343,8.9741,9.078
10822,8.5637,8.6255,8.7062,8.5656,8.7306,8.8033,9.3642,9.4651,9.5917
10823,8.7249,8.7775,8.8432,8.5435,8.7045,8.7678,9.4121,9.5489,9.6226
10824,8.6468,8.7002,8.7753,8.6272,8.7715,8.8361,9.3225,9.4628,9.5409
10825,8.5967,8.6016,8.699,8.6243,8.6944,8.7922,9.4612,9.5046,9.6353
10826,8.7256,8.6804,8.7825,8.6307,8.6662,8.7644,9.5819,9.577,9.715
10827,8.9186,8.8597,9.046,8.5738,8.6062,8.7536,9.6506,9.632,9.8336
10828,8.9589,8.9442,9.1402,8.4763,8.5193,8.6628,9.456,9.4643,9.6653
10829,9.1375,9.1785,9.3372,8.4882,8.5615,8.6878,9.3594,9.432,9.5849
10830,9.4907,9.6025,9.5846,8.5064,8.6154,8.6708,9.5469,9.6899,9.7058
10831,9.486,9.6054,9.5541,8.5594,8.6913,8.6905,9.692,9.8564,9.8181
10832,9.4416,9.5224,9.4645,8.6887,8.8223,8.7527,9.5848,9.6995,9.6838
10833,9.4558,9.4874,9.4207,9.0138,9.0823,8.967,9.4284,9.4963,9.4837
10834,9.3944,9.4138,9.3164,9.0013,9.0431,8.9051,9.2647,9.293,9.2728
10835,9.3123,9.3568,9.1804,9.1498,9.197,8.9882,9.1399,9.1416,9.1091
10836,9.4637,9.4652,9.2936,9.3335,9.3361,9.144,9.1579,9.1263,9.0963
10837,9.3459,9.3743,9.2008,9.3902,9.4315,9.2168,9.1595,9.1415,9.0986
10838,9.1709,9.1853,9.0408,9.1842,9.2234,9.0752,9.1168,9.0775,9.0712
10839,9.0926,9.0743,8.9465,8.9043,8.9168,8.8352,9.0412,8.9918,8.9579
10840,8.969,8.9287,8.8124,8.8521,8.8267,8.7579,8.9,8.8435,8.8167
10841,8.8541,8.7884,8.6983,8.8348,8.7997,8.7401,8.8929,8.8034,8.808
10842,8.8105,8.7383,8.6506,9.0351,8.9826,8.92,9.0067,8.9006,8.9222
10843,8.7352,8.6598,8.5758,9.0972,9.0303,8.9573,9.0409,8.9357,8.9646
10844,8.6722,8.5843,8.513,9.1566,9.0571,8.9773,9.1158,8.9731,8.9893
10845,8.6089,8.5101,8.4523,9.044,8.9286,8.8611,9.2095,9.0286,9.0226
10846,8.6899,8.5409,8.4905,9.167,8.9758,8.9016,9.325,9.0857,9.0472
10847,8.6176,8.472,8.4684,9.2041,9.0014,8.9934,9.4339,9.1495,9.2316
10848,8.6104,8.4616,8.4728,9.2252,8.9826,9.0296,9.4576,9.2005,9.2932
10849,8.5598,8.4009,8.4122,9.2729,9.0186,9.0675,9.5121,9.2423,9.332
10850,8.5068,8.3405,8.3667,9.3363,9.0704,9.1359,9.749,9.399,9.5435
10851,8.603,8.432,8.4912,9.3684,9.074,9.1826,10.2714,9.8457,10.0906
10852,8.8499,8.6303,8.6519,9.3943,9.0752,9.1697,10.2576,9.8416,10.0115
10853,8.8415,8.6259,8.6278,9.5252,9.287,9.247,10.123,9.7674,9.8233
10854,8.9369,8.6645,8.661,9.8089,9.5143,9.5248,10.2151,9.8346,9.8589
10855,8.9186,8.6091,8.6162,9.8156,9.4853,9.5069,10.2389,9.8159,9.8555
10856,8.866,8.5368,8.5681,9.88,9.5011,9.5496,10.1896,9.7451,9.8115
10857,9.0072,8.6217,8.7002,9.9563,9.5376,9.6153,10.0389,9.5888,9.6883
10858,9.2587,8.8742,8.9243,9.9584,9.5806,9.6289,9.7597,9.3893,9.4538
10859,9.7318,9.5386,9.3295,9.9983,9.8233,9.6631,9.5127,9.2549,9.2488
10860,9.8473,9.8699,9.5194,9.9722,9.8805,9.6729,9.4701,9.3128,9.2366
10861,9.8885,10.1175,9.5914,10.185,10.4049,9.9245,9.6787,9.8234,9.4615
10862,9.9431,10.0777,9.6439,10.1895,10.3565,9.9353,9.74,9.8288,9.5269
10863,9.9997,9.9978,9.6599,10.0685,10.152,9.8287,9.6965,9.7289,9.5167
10864,10.2611,10.2451,9.9901,10.0164,10.0648,9.8009,9.8902,9.87,9.7852
10865,10.509,10.5217,10.3158,10.1406,10.2188,9.9579,9.8885,9.8821,9.7908
10866,10.5597,10.6359,10.443,10.1934,10.3199,10.0847,9.7976,9.8239,9.7268
10867,10.706,10.8257,10.5925,10.3653,10.5587,10.3111,9.8005,9.8551,9.7318
10868,10.847,10.8933,10.6806,10.571,10.6936,10.4719,9.8566,9.8926,9.7597
10869,10.9499,10.9724,10.662,10.4974,10.6187,10.3113,9.9689,10.0008,9.7925
10870,10.7799,10.7269,10.3791,10.5527,10.5905,10.2431,9.9227,9.9095,9.6815
10871,10.6985,10.5259,10.1617,10.6711,10.5967,10.2507,9.9283,9.833,9.5885
10872,10.6035,10.3776,10.0615,10.788,10.6319,10.3319,10.0062,9.8615,9.6356
10873,10.6912,10.4099,10.1833,10.8324,10.6467,10.3635,10.2103,10.0085,9.8741
10874,10.6358,10.3844,10.1368,10.9013,10.7339,10.5587,10.1683,9.9918,9.8068
10875,10.5473,10.3307,10.0786,11.1551,11.0233,10.8581,10.2235,10.0799,9.878
10876,10.4725,10.2613,10.0219,11.1001,10.9433,10.8155,10.3364,10.2004,9.9904
10877,10.4584,10.1845,10.0219,11.0231,10.7379,10.7592,10.6823,10.4059,10.3161
10878,10.3394,10.0832,9.9481,11.0097,10.6916,10.7778,10.923,10.7078,10.6367
10879,10.1827,9.9825,9.8579,11.0006,10.7138,10.7859,10.8482,10.679,10.596
10880,10.1902,10.0183,9.9095,10.9348,10.6743,10.7473,10.7743,10.6266,10.5646
10881,10.3176,10.198,10.0963,10.8366,10.6275,10.7081,10.9115,10.8366,10.7718
10882,10.8773,10.659,10.7306,10.8773,10.6609,10.7942,11.2364,11.0378,11.1345
10883,10.9164,10.7879,10.8596,10.9739,10.8212,10.9428,11.3403,11.1981,11.3008
10884,10.9513,10.9236,10.9016,10.9803,10.8975,10.9792,11.3134,11.2432,11.2622
10885,11.1862,11.0965,10.9013,11.1061,10.9902,10.9718,11.6294,11.5029,11.34
10886,11.1824,11.0355,10.8254,11.3814,11.2141,11.0965,11.7744,11.6007,11.3817
10887,11.4794,11.2497,11.0884,11.5137,11.2938,11.238,11.8535,11.6623,11.4844
10888,11.5313,11.3086,11.1506,11.4118,11.2095,11.1572,11.8758,11.6615,11.5115
10889,11.5613,11.3537,11.2511,11.3615,11.1688,11.1581,11.8085,11.6168,11.5181
